CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,DIAS_ACTIVIDAD_FISICA_VIGOROSA_EN_7_ULTIMOS_DIAS,DIAS_ACTIVIDAD_FISICA_MODERADA_EN_7_ULTIMOS_DIAS,DIAS_10_MIN_CAMINAR_EN_7_ULTIMOS_DIAS
15,MÉXICO,mujer,33,0,0,6
15,MÉXICO,mujer,41,4,7,4
15,MÉXICO,mujer,31,2,7,7
15,MÉXICO,mujer,42,0,7,5
15,MÉXICO,hombre,29,1,7,6
15,MÉXICO,mujer,38,0,7,7
15,MÉXICO,mujer,28,7,7,7
15,MÉXICO,mujer,36,0,7,5
15,MÉXICO,hombre,38,7,0,0
15,MÉXICO,hombre,47,0,7,5
15,MÉXICO,hombre,27,7,5,0
15,MÉXICO,hombre,34,7,3,2
15,MÉXICO,mujer,24,0,2,0
15,MÉXICO,mujer,20,4,7,7
15,MÉXICO,mujer,42,0,5,5
15,MÉXICO,hombre,23,3,0,7
15,MÉXICO,mujer,31,1,0,7
15,MÉXICO,mujer,38,2,7,7
15,MÉXICO,mujer,41,0,0,7
15,MÉXICO,mujer,41,0,1,3
15,MÉXICO,hombre,28,0,5,4
15,MÉXICO,hombre,36,0,1,7
15,MÉXICO,hombre,34,6,1,7
15,MÉXICO,hombre,20,4,0,1
15,MÉXICO,hombre,20,7,7,7
15,MÉXICO,mujer,58,0,0,5
15,MÉXICO,mujer,41,0,7,7
15,MÉXICO,mujer,29,0,2,0
15,MÉXICO,mujer,26,0,0,1
15,MÉXICO,mujer,32,4,2,5
15,MÉXICO,hombre,24,0,0,3
15,MÉXICO,hombre,50,2,0,1
15,MÉXICO,mujer,30,0,2,5
15,MÉXICO,mujer,33,2,1,7
15,MÉXICO,mujer,24,2,7,7
15,MÉXICO,mujer,47,0,0,7
15,MÉXICO,mujer,31,7,5,7
15,MÉXICO,mujer,34,0,4,3
15,MÉXICO,mujer,44,0,7,7
15,MÉXICO,hombre,22,1,3,7
15,MÉXICO,hombre,22,0,0,3
15,MÉXICO,mujer,41,0,2,5
15,MÉXICO,mujer,27,0,0,1
15,MÉXICO,mujer,37,0,2,1
15,MÉXICO,mujer,62,0,7,3
15,MÉXICO,mujer,28,0,7,7
15,MÉXICO,mujer,39,0,3,2
15,MÉXICO,hombre,31,5,6,6
15,MÉXICO,mujer,24,0,7,7
15,MÉXICO,mujer,42,5,7,5
15,MÉXICO,hombre,52,0,0,5
15,MÉXICO,mujer,25,0,7,7
15,MÉXICO,mujer,39,1,3,2
15,MÉXICO,mujer,34,0,7,7
15,MÉXICO,hombre,27,3,1,5
15,MÉXICO,hombre,20,6,0,7
15,MÉXICO,hombre,21,4,2,2
15,MÉXICO,mujer,34,3,1,7
15,MÉXICO,mujer,40,0,7,7
15,MÉXICO,hombre,49,2,2,7
15,MÉXICO,hombre,61,2,7,7
15,MÉXICO,mujer,30,7,7,7
15,MÉXICO,mujer,26,3,2,7
15,MÉXICO,mujer,24,0,7,7
15,MÉXICO,hombre,31,0,0,5
15,MÉXICO,hombre,38,0,0,1
15,MÉXICO,mujer,35,0,7,4
15,MÉXICO,hombre,20,0,0,0
15,MÉXICO,mujer,49,2,7,4
15,MÉXICO,hombre,27,5,2,7
15,MÉXICO,mujer,26,0,7,7
15,MÉXICO,mujer,53,0,3,7
15,MÉXICO,hombre,38,0,0,0
15,MÉXICO,mujer,32,0,7,7
15,MÉXICO,mujer,40,0,0,7
15,MÉXICO,hombre,33,0,7,7
15,MÉXICO,mujer,37,0,3,2
15,MÉXICO,mujer,20,3,7,7
15,MÉXICO,hombre,22,0,7,4
15,MÉXICO,mujer,35,0,7,7
15,MÉXICO,hombre,38,6,7,7
15,MÉXICO,hombre,30,0,0,7
15,MÉXICO,hombre,42,3,4,2
15,MÉXICO,hombre,40,1,7,7
15,MÉXICO,mujer,21,0,0,4
15,MÉXICO,hombre,33,0,0,7
15,MÉXICO,mujer,29,2,1,7
15,MÉXICO,mujer,36,0,7,5
15,MÉXICO,hombre,22,2,7,6
15,MÉXICO,mujer,20,0,7,0
15,MÉXICO,hombre,20,0,0,5
15,MÉXICO,hombre,53,0,0,7
15,MÉXICO,hombre,21,1,0,7
15,MÉXICO,hombre,24,4,2,4
15,MÉXICO,hombre,38,6,6,7
15,MÉXICO,hombre,22,1,1,3
15,MÉXICO,mujer,30,0,7,7
15,MÉXICO,hombre,23,0,3,7
15,MÉXICO,mujer,23,2,1,3
15,MÉXICO,hombre,51,6,6,0
15,MÉXICO,hombre,22,0,2,7
15,MÉXICO,mujer,23,0,4,7
15,MÉXICO,hombre,23,6,7,7
15,MÉXICO,mujer,22,4,7,7
15,MÉXICO,mujer,47,0,0,7
15,MÉXICO,mujer,22,0,0,2
15,MÉXICO,mujer,64,0,2,7
15,MÉXICO,mujer,34,0,6,7
15,MÉXICO,mujer,41,1,0,4
15,MÉXICO,mujer,64,0,7,7
15,MÉXICO,mujer,47,0,0,7
15,MÉXICO,mujer,25,0,4,7
15,MÉXICO,mujer,35,4,7,5
15,MÉXICO,hombre,56,0,0,0
15,MÉXICO,mujer,52,1,7,7
15,MÉXICO,mujer,49,5,5,5
15,MÉXICO,mujer,45,1,3,1
15,MÉXICO,mujer,34,0,7,7
15,MÉXICO,mujer,58,0,1,7
15,MÉXICO,mujer,49,0,0,7
15,MÉXICO,mujer,37,0,3,7
15,MÉXICO,mujer,49,2,7,7
15,MÉXICO,mujer,54,2,7,0
15,MÉXICO,mujer,63,7,7,4
15,MÉXICO,mujer,37,0,1,7
15,MÉXICO,mujer,40,0,7,7
15,MÉXICO,mujer,62,2,0,3
15,MÉXICO,mujer,33,0,7,7
15,MÉXICO,hombre,50,6,2,6
15,MÉXICO,mujer,26,0,2,5
15,MÉXICO,mujer,37,0,1,3
15,MÉXICO,mujer,48,0,5,1
15,MÉXICO,hombre,56,0,4,3
15,MÉXICO,mujer,66,0,2,3
15,MÉXICO,mujer,23,0,7,2
15,MÉXICO,hombre,62,1,7,3
15,MÉXICO,hombre,39,6,0,3
15,MÉXICO,hombre,55,7,7,2
15,MÉXICO,hombre,41,0,0,5
15,MÉXICO,mujer,41,1,0,4
15,MÉXICO,hombre,41,7,7,7
15,MÉXICO,mujer,32,0,7,7
15,MÉXICO,mujer,30,0,7,3
15,MÉXICO,hombre,41,7,7,7
15,MÉXICO,hombre,62,7,7,7
15,MÉXICO,mujer,54,0,7,1
15,MÉXICO,mujer,41,1,7,7
15,MÉXICO,hombre,52,0,2,3
15,MÉXICO,mujer,58,0,5,7
15,MÉXICO,mujer,23,0,0,7
15,MÉXICO,mujer,26,7,7,7
15,MÉXICO,mujer,45,1,7,7
15,MÉXICO,hombre,35,2,1,3
15,MÉXICO,hombre,63,0,7,7
15,MÉXICO,mujer,20,1,4,5
15,MÉXICO,mujer,50,0,1,4
15,MÉXICO,mujer,37,0,2,7
15,MÉXICO,mujer,33,4,7,7
15,MÉXICO,mujer,41,0,3,7
15,MÉXICO,mujer,30,0,3,2
15,MÉXICO,hombre,37,0,7,7
15,MÉXICO,mujer,32,0,3,3
15,MÉXICO,mujer,39,7,7,5
15,MÉXICO,mujer,33,0,5,7
15,MÉXICO,mujer,40,1,2,5
15,MÉXICO,mujer,43,0,7,7
15,MÉXICO,hombre,27,7,3,7
15,MÉXICO,hombre,61,2,7,7
15,MÉXICO,mujer,55,3,7,7
15,MÉXICO,mujer,33,0,4,2
15,MÉXICO,hombre,35,1,2,1
15,MÉXICO,mujer,24,4,4,7
15,MÉXICO,mujer,60,0,7,1
15,MÉXICO,mujer,59,0,7,0
15,MÉXICO,mujer,46,0,1,7
15,MÉXICO,mujer,39,1,7,7
15,MÉXICO,mujer,48,0,7,1
15,MÉXICO,mujer,49,0,7,5
15,MÉXICO,mujer,34,0,7,3
15,MÉXICO,mujer,33,0,7,4
15,MÉXICO,mujer,47,0,4,4
15,MÉXICO,mujer,27,2,2,7
15,MÉXICO,mujer,25,7,7,7
15,MÉXICO,mujer,31,0,7,0
15,MÉXICO,mujer,29,7,7,0
15,MÉXICO,hombre,36,0,7,7
15,MÉXICO,hombre,36,3,0,0
15,MÉXICO,hombre,34,0,7,7
15,MÉXICO,mujer,43,1,7,2
15,MÉXICO,mujer,36,1,3,7
15,MÉXICO,mujer,23,0,3,3
15,MÉXICO,mujer,24,2,2,2
15,MÉXICO,mujer,43,0,5,5
15,MÉXICO,hombre,34,4,1,2
15,MÉXICO,mujer,34,7,1,0
15,MÉXICO,hombre,44,5,7,0
15,MÉXICO,hombre,27,0,7,4
15,MÉXICO,mujer,35,4,7,7
15,MÉXICO,mujer,50,0,0,4
15,MÉXICO,mujer,27,0,7,1
15,MÉXICO,mujer,35,0,7,4
15,MÉXICO,hombre,34,0,7,7
15,MÉXICO,hombre,20,5,2,6
15,MÉXICO,mujer,34,3,7,7
15,MÉXICO,mujer,36,0,1,7
15,MÉXICO,hombre,41,0,6,0
15,MÉXICO,hombre,27,3,3,3
15,MÉXICO,mujer,24,7,7,7
15,MÉXICO,mujer,52,0,7,5
15,MÉXICO,mujer,24,0,0,1
15,MÉXICO,mujer,27,0,7,7
15,MÉXICO,hombre,52,0,7,7
15,MÉXICO,mujer,25,4,7,7
15,MÉXICO,hombre,68,0,0,0
15,MÉXICO,mujer,65,0,0,0
15,MÉXICO,hombre,50,0,0,0
15,MÉXICO,hombre,67,4,4,0
15,MÉXICO,mujer,53,0,0,5
16,MICHOACÁN DE OCAMPO,hombre,54,0,0,0
16,MICHOACÁN DE OCAMPO,mujer,32,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,54,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,56,0,0,2
16,MICHOACÁN DE OCAMPO,mujer,34,0,6,6
16,MICHOACÁN DE OCAMPO,mujer,42,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,58,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,52,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,45,0,7,1
16,MICHOACÁN DE OCAMPO,mujer,49,0,7,3
16,MICHOACÁN DE OCAMPO,hombre,59,0,0,0
16,MICHOACÁN DE OCAMPO,mujer,45,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,47,3,2,2
16,MICHOACÁN DE OCAMPO,mujer,57,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,53,7,2,0
16,MICHOACÁN DE OCAMPO,mujer,59,0,7,3
16,MICHOACÁN DE OCAMPO,hombre,29,6,7,7
16,MICHOACÁN DE OCAMPO,hombre,67,0,7,5
16,MICHOACÁN DE OCAMPO,hombre,48,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,36,5,0,7
16,MICHOACÁN DE OCAMPO,mujer,50,0,0,0
16,MICHOACÁN DE OCAMPO,hombre,55,0,0,0
16,MICHOACÁN DE OCAMPO,mujer,68,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,46,3,7,7
16,MICHOACÁN DE OCAMPO,hombre,24,2,0,2
16,MICHOACÁN DE OCAMPO,mujer,22,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,29,0,7,1
16,MICHOACÁN DE OCAMPO,mujer,45,7,7,2
16,MICHOACÁN DE OCAMPO,hombre,61,3,4,2
16,MICHOACÁN DE OCAMPO,mujer,42,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,27,7,3,2
16,MICHOACÁN DE OCAMPO,hombre,21,1,6,6
16,MICHOACÁN DE OCAMPO,mujer,34,0,7,6
16,MICHOACÁN DE OCAMPO,mujer,54,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,32,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,24,0,7,4
16,MICHOACÁN DE OCAMPO,mujer,27,0,2,7
16,MICHOACÁN DE OCAMPO,mujer,20,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,40,0,0,1
16,MICHOACÁN DE OCAMPO,hombre,20,2,2,3
16,MICHOACÁN DE OCAMPO,mujer,44,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,25,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,68,0,1,3
16,MICHOACÁN DE OCAMPO,mujer,52,0,7,4
16,MICHOACÁN DE OCAMPO,mujer,67,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,56,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,43,0,3,0
16,MICHOACÁN DE OCAMPO,hombre,67,0,0,0
16,MICHOACÁN DE OCAMPO,mujer,50,0,2,3
16,MICHOACÁN DE OCAMPO,mujer,62,0,7,1
16,MICHOACÁN DE OCAMPO,mujer,46,0,3,3
16,MICHOACÁN DE OCAMPO,mujer,55,0,7,0
16,MICHOACÁN DE OCAMPO,hombre,37,0,6,3
16,MICHOACÁN DE OCAMPO,mujer,64,3,7,7
16,MICHOACÁN DE OCAMPO,mujer,43,0,3,4
16,MICHOACÁN DE OCAMPO,hombre,47,3,4,2
16,MICHOACÁN DE OCAMPO,mujer,44,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,37,0,0,0
16,MICHOACÁN DE OCAMPO,mujer,61,0,3,3
16,MICHOACÁN DE OCAMPO,mujer,27,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,38,0,7,6
16,MICHOACÁN DE OCAMPO,mujer,51,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,60,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,45,2,2,7
16,MICHOACÁN DE OCAMPO,mujer,57,0,7,3
16,MICHOACÁN DE OCAMPO,hombre,64,0,5,7
16,MICHOACÁN DE OCAMPO,mujer,64,0,4,6
16,MICHOACÁN DE OCAMPO,hombre,55,4,1,7
16,MICHOACÁN DE OCAMPO,mujer,34,0,7,3
16,MICHOACÁN DE OCAMPO,mujer,55,2,1,7
16,MICHOACÁN DE OCAMPO,hombre,40,3,7,7
16,MICHOACÁN DE OCAMPO,mujer,44,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,34,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,51,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,53,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,47,0,3,5
16,MICHOACÁN DE OCAMPO,mujer,58,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,61,5,0,6
16,MICHOACÁN DE OCAMPO,mujer,55,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,40,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,57,4,1,7
16,MICHOACÁN DE OCAMPO,mujer,30,0,7,0
16,MICHOACÁN DE OCAMPO,hombre,30,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,40,0,7,4
16,MICHOACÁN DE OCAMPO,mujer,50,0,7,4
16,MICHOACÁN DE OCAMPO,mujer,47,0,7,6
16,MICHOACÁN DE OCAMPO,hombre,27,5,3,7
16,MICHOACÁN DE OCAMPO,mujer,45,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,41,0,7,2
16,MICHOACÁN DE OCAMPO,hombre,40,2,0,7
16,MICHOACÁN DE OCAMPO,hombre,57,0,3,7
16,MICHOACÁN DE OCAMPO,mujer,48,0,1,7
16,MICHOACÁN DE OCAMPO,mujer,52,7,7,1
16,MICHOACÁN DE OCAMPO,hombre,26,7,0,7
16,MICHOACÁN DE OCAMPO,hombre,66,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,68,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,52,1,7,1
16,MICHOACÁN DE OCAMPO,hombre,62,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,51,1,7,7
16,MICHOACÁN DE OCAMPO,hombre,34,6,7,7
16,MICHOACÁN DE OCAMPO,mujer,54,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,50,0,7,2
16,MICHOACÁN DE OCAMPO,hombre,67,0,0,7
16,MICHOACÁN DE OCAMPO,mujer,63,0,7,0
16,MICHOACÁN DE OCAMPO,hombre,61,7,7,7
16,MICHOACÁN DE OCAMPO,mujer,66,0,1,4
16,MICHOACÁN DE OCAMPO,mujer,52,0,6,0
16,MICHOACÁN DE OCAMPO,hombre,36,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,56,0,7,1
16,MICHOACÁN DE OCAMPO,hombre,25,7,0,7
16,MICHOACÁN DE OCAMPO,hombre,26,0,4,4
16,MICHOACÁN DE OCAMPO,mujer,66,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,56,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,65,3,7,7
16,MICHOACÁN DE OCAMPO,hombre,45,6,1,7
16,MICHOACÁN DE OCAMPO,hombre,56,7,7,7
16,MICHOACÁN DE OCAMPO,mujer,60,0,5,3
16,MICHOACÁN DE OCAMPO,mujer,63,0,5,2
16,MICHOACÁN DE OCAMPO,hombre,41,2,4,7
16,MICHOACÁN DE OCAMPO,mujer,62,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,30,0,3,0
16,MICHOACÁN DE OCAMPO,mujer,40,0,7,1
16,MICHOACÁN DE OCAMPO,mujer,38,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,24,0,7,2
16,MICHOACÁN DE OCAMPO,mujer,25,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,66,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,30,2,4,7
16,MICHOACÁN DE OCAMPO,mujer,35,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,31,0,5,0
16,MICHOACÁN DE OCAMPO,hombre,23,7,7,7
16,MICHOACÁN DE OCAMPO,mujer,42,0,2,1
16,MICHOACÁN DE OCAMPO,hombre,35,7,0,7
16,MICHOACÁN DE OCAMPO,hombre,67,7,0,7
16,MICHOACÁN DE OCAMPO,hombre,45,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,54,0,5,7
16,MICHOACÁN DE OCAMPO,mujer,35,2,7,0
16,MICHOACÁN DE OCAMPO,mujer,28,0,7,2
16,MICHOACÁN DE OCAMPO,hombre,33,6,0,5
16,MICHOACÁN DE OCAMPO,hombre,45,3,4,3
16,MICHOACÁN DE OCAMPO,hombre,32,7,1,7
16,MICHOACÁN DE OCAMPO,mujer,44,0,0,0
16,MICHOACÁN DE OCAMPO,hombre,46,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,38,0,6,6
16,MICHOACÁN DE OCAMPO,hombre,58,7,7,7
16,MICHOACÁN DE OCAMPO,mujer,56,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,20,2,4,3
16,MICHOACÁN DE OCAMPO,hombre,68,7,7,7
16,MICHOACÁN DE OCAMPO,mujer,33,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,24,0,0,0
16,MICHOACÁN DE OCAMPO,hombre,35,5,7,7
16,MICHOACÁN DE OCAMPO,mujer,30,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,50,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,25,7,7,7
16,MICHOACÁN DE OCAMPO,hombre,45,1,2,5
16,MICHOACÁN DE OCAMPO,mujer,53,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,46,7,3,7
16,MICHOACÁN DE OCAMPO,mujer,23,0,3,4
16,MICHOACÁN DE OCAMPO,hombre,29,0,3,7
16,MICHOACÁN DE OCAMPO,hombre,41,7,7,7
16,MICHOACÁN DE OCAMPO,mujer,46,0,7,0
16,MICHOACÁN DE OCAMPO,hombre,38,0,3,3
16,MICHOACÁN DE OCAMPO,hombre,38,3,3,3
16,MICHOACÁN DE OCAMPO,mujer,28,1,5,4
16,MICHOACÁN DE OCAMPO,hombre,34,3,7,7
16,MICHOACÁN DE OCAMPO,mujer,29,0,1,3
16,MICHOACÁN DE OCAMPO,mujer,66,6,7,6
16,MICHOACÁN DE OCAMPO,mujer,47,0,6,5
16,MICHOACÁN DE OCAMPO,mujer,39,0,4,2
16,MICHOACÁN DE OCAMPO,hombre,24,7,3,7
16,MICHOACÁN DE OCAMPO,mujer,36,0,0,7
16,MICHOACÁN DE OCAMPO,mujer,37,0,7,0
16,MICHOACÁN DE OCAMPO,mujer,22,0,7,4
16,MICHOACÁN DE OCAMPO,mujer,23,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,51,3,3,7
16,MICHOACÁN DE OCAMPO,hombre,44,2,5,5
16,MICHOACÁN DE OCAMPO,hombre,32,1,3,7
16,MICHOACÁN DE OCAMPO,mujer,33,0,0,2
16,MICHOACÁN DE OCAMPO,mujer,47,0,2,6
16,MICHOACÁN DE OCAMPO,mujer,38,0,5,5
16,MICHOACÁN DE OCAMPO,mujer,35,0,6,7
16,MICHOACÁN DE OCAMPO,hombre,48,0,3,5
16,MICHOACÁN DE OCAMPO,hombre,27,7,0,7
16,MICHOACÁN DE OCAMPO,hombre,31,2,2,7
16,MICHOACÁN DE OCAMPO,hombre,33,0,6,0
16,MICHOACÁN DE OCAMPO,hombre,39,4,0,7
16,MICHOACÁN DE OCAMPO,hombre,45,0,5,7
16,MICHOACÁN DE OCAMPO,mujer,22,0,3,7
16,MICHOACÁN DE OCAMPO,mujer,21,0,7,1
16,MICHOACÁN DE OCAMPO,hombre,28,0,3,3
16,MICHOACÁN DE OCAMPO,hombre,47,7,7,2
16,MICHOACÁN DE OCAMPO,mujer,52,2,7,7
16,MICHOACÁN DE OCAMPO,hombre,34,0,7,7
16,MICHOACÁN DE OCAMPO,hombre,68,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,58,6,7,6
16,MICHOACÁN DE OCAMPO,mujer,38,0,7,4
16,MICHOACÁN DE OCAMPO,hombre,56,6,0,5
16,MICHOACÁN DE OCAMPO,mujer,27,0,2,7
16,MICHOACÁN DE OCAMPO,mujer,45,1,1,6
16,MICHOACÁN DE OCAMPO,mujer,46,0,7,0
16,MICHOACÁN DE OCAMPO,hombre,52,7,7,7
16,MICHOACÁN DE OCAMPO,hombre,58,0,0,7
16,MICHOACÁN DE OCAMPO,hombre,40,2,4,7
16,MICHOACÁN DE OCAMPO,mujer,24,7,7,6
16,MICHOACÁN DE OCAMPO,mujer,42,3,7,7
16,MICHOACÁN DE OCAMPO,mujer,56,0,7,1
16,MICHOACÁN DE OCAMPO,mujer,47,0,3,7
16,MICHOACÁN DE OCAMPO,hombre,60,0,3,7
16,MICHOACÁN DE OCAMPO,hombre,57,5,0,7
16,MICHOACÁN DE OCAMPO,mujer,22,0,6,6
16,MICHOACÁN DE OCAMPO,mujer,57,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,39,3,2,7
16,MICHOACÁN DE OCAMPO,hombre,37,0,5,6
16,MICHOACÁN DE OCAMPO,mujer,36,0,7,7
16,MICHOACÁN DE OCAMPO,mujer,38,0,7,5
16,MICHOACÁN DE OCAMPO,mujer,22,0,3,5
16,MICHOACÁN DE OCAMPO,hombre,27,0,6,3
16,MICHOACÁN DE OCAMPO,mujer,32,0,7,4
16,MICHOACÁN DE OCAMPO,mujer,29,5,0,5
16,MICHOACÁN DE OCAMPO,mujer,32,6,5,7
16,MICHOACÁN DE OCAMPO,mujer,29,4,7,7
16,MICHOACÁN DE OCAMPO,mujer,26,1,2,7
16,MICHOACÁN DE OCAMPO,hombre,39,6,0,6
17,MORELOS,mujer,63,0,0,0
17,MORELOS,mujer,39,7,7,1
17,MORELOS,hombre,34,4,7,7
17,MORELOS,hombre,48,7,7,7
17,MORELOS,mujer,32,0,3,7
17,MORELOS,mujer,25,0,0,2
17,MORELOS,hombre,54,2,2,0
17,MORELOS,hombre,47,7,7,7
17,MORELOS,hombre,60,2,6,7
17,MORELOS,hombre,40,7,7,7
17,MORELOS,mujer,39,0,5,2
17,MORELOS,mujer,33,0,2,7
17,MORELOS,mujer,30,0,7,0
17,MORELOS,mujer,23,4,0,7
17,MORELOS,mujer,21,0,1,0
17,MORELOS,hombre,59,0,7,7
17,MORELOS,mujer,35,0,3,7
17,MORELOS,mujer,45,0,4,6
17,MORELOS,hombre,46,5,2,5
17,MORELOS,mujer,46,2,7,3
17,MORELOS,mujer,46,0,0,3
17,MORELOS,mujer,40,0,7,0
17,MORELOS,mujer,61,0,7,7
17,MORELOS,mujer,42,0,7,7
17,MORELOS,mujer,43,0,7,7
17,MORELOS,mujer,57,0,0,1
17,MORELOS,mujer,44,0,2,3
17,MORELOS,hombre,46,5,2,2
17,MORELOS,hombre,50,0,7,6
17,MORELOS,mujer,50,1,0,3
17,MORELOS,hombre,37,7,7,7
17,MORELOS,hombre,68,5,7,7
17,MORELOS,hombre,52,0,3,3
17,MORELOS,mujer,53,0,4,4
17,MORELOS,hombre,39,0,0,0
17,MORELOS,hombre,31,7,7,7
17,MORELOS,mujer,54,0,7,0
17,MORELOS,hombre,34,2,6,6
17,MORELOS,mujer,25,2,4,0
17,MORELOS,mujer,33,0,7,7
17,MORELOS,mujer,23,0,7,6
17,MORELOS,mujer,46,1,2,1
17,MORELOS,mujer,45,2,1,7
17,MORELOS,mujer,47,1,7,0
17,MORELOS,mujer,47,1,7,2
17,MORELOS,mujer,41,0,0,7
17,MORELOS,hombre,56,0,3,7
17,MORELOS,hombre,22,6,3,7
17,MORELOS,hombre,44,5,7,0
17,MORELOS,hombre,26,7,3,7
17,MORELOS,mujer,26,5,1,7
17,MORELOS,mujer,28,7,3,7
17,MORELOS,hombre,21,5,7,3
17,MORELOS,mujer,23,0,1,6
17,MORELOS,mujer,54,0,3,7
17,MORELOS,mujer,40,0,0,7
17,MORELOS,mujer,31,0,0,1
17,MORELOS,mujer,55,0,0,0
17,MORELOS,mujer,30,0,6,3
17,MORELOS,mujer,36,7,7,7
17,MORELOS,mujer,22,3,5,1
17,MORELOS,hombre,28,7,0,7
17,MORELOS,hombre,27,7,3,7
17,MORELOS,hombre,45,0,0,0
18,NAYARIT,hombre,52,0,5,7
18,NAYARIT,mujer,21,3,7,7
18,NAYARIT,mujer,44,0,7,7
18,NAYARIT,hombre,33,0,2,2
18,NAYARIT,mujer,50,0,7,7
18,NAYARIT,mujer,43,0,7,1
18,NAYARIT,mujer,29,0,7,6
18,NAYARIT,mujer,63,0,2,3
18,NAYARIT,mujer,22,0,2,7
18,NAYARIT,hombre,36,0,0,0
18,NAYARIT,hombre,43,7,7,7
18,NAYARIT,mujer,50,0,6,7
18,NAYARIT,hombre,60,7,7,7
18,NAYARIT,mujer,62,0,7,7
18,NAYARIT,mujer,25,0,7,2
18,NAYARIT,hombre,65,0,7,7
18,NAYARIT,hombre,30,0,0,1
18,NAYARIT,mujer,26,0,4,7
18,NAYARIT,mujer,65,0,0,6
18,NAYARIT,mujer,33,5,7,7
18,NAYARIT,mujer,34,0,7,1
18,NAYARIT,mujer,46,0,7,7
18,NAYARIT,hombre,25,7,7,7
18,NAYARIT,mujer,53,0,7,0
18,NAYARIT,mujer,58,6,0,6
18,NAYARIT,hombre,59,0,6,0
18,NAYARIT,mujer,38,0,7,5
18,NAYARIT,hombre,69,2,7,0
18,NAYARIT,mujer,31,0,7,0
18,NAYARIT,mujer,28,0,6,7
18,NAYARIT,hombre,40,6,7,7
18,NAYARIT,hombre,50,0,7,7
18,NAYARIT,mujer,31,0,0,0
18,NAYARIT,hombre,47,0,3,7
18,NAYARIT,mujer,32,0,7,0
18,NAYARIT,hombre,49,5,7,7
18,NAYARIT,mujer,53,0,2,0
18,NAYARIT,mujer,36,0,7,7
18,NAYARIT,mujer,46,3,6,3
18,NAYARIT,mujer,37,0,7,7
18,NAYARIT,mujer,50,0,1,3
18,NAYARIT,hombre,24,5,7,7
18,NAYARIT,hombre,24,1,0,7
18,NAYARIT,mujer,27,1,6,6
18,NAYARIT,hombre,36,6,2,6
18,NAYARIT,mujer,40,0,7,7
18,NAYARIT,hombre,53,0,2,0
18,NAYARIT,mujer,23,1,7,2
18,NAYARIT,mujer,23,0,7,7
18,NAYARIT,mujer,50,0,7,7
18,NAYARIT,mujer,29,0,4,5
18,NAYARIT,hombre,67,0,7,7
