CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,DIAS_ACTIVIDAD_FISICA_VIGOROSA_EN_7_ULTIMOS_DIAS,DIAS_ACTIVIDAD_FISICA_MODERADA_EN_7_ULTIMOS_DIAS,DIAS_10_MIN_CAMINAR_EN_7_ULTIMOS_DIAS
3,BAJA CALIFORNIA BAJA,mujer,34,0,0,1
3,BAJA CALIFORNIA BAJA,hombre,16,7,4,7
3,BAJA CALIFORNIA BAJA,hombre,47,5,4,7
3,BAJA CALIFORNIA BAJA,mujer,19,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,24,0,2,1
3,BAJA CALIFORNIA BAJA,hombre,50,1,7,7
3,BAJA CALIFORNIA BAJA,mujer,37,0,4,5
3,BAJA CALIFORNIA BAJA,hombre,18,2,1,7
3,BAJA CALIFORNIA BAJA,hombre,53,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,39,0,6,6
3,BAJA CALIFORNIA BAJA,hombre,43,6,0,7
3,BAJA CALIFORNIA BAJA,mujer,17,0,0,7
3,BAJA CALIFORNIA BAJA,hombre,56,7,7,0
3,BAJA CALIFORNIA BAJA,mujer,36,0,7,0
3,BAJA CALIFORNIA BAJA,hombre,49,0,7,0
3,BAJA CALIFORNIA BAJA,mujer,56,7,7,1
3,BAJA CALIFORNIA BAJA,hombre,37,7,7,0
3,BAJA CALIFORNIA BAJA,hombre,67,0,5,7
3,BAJA CALIFORNIA BAJA,mujer,35,0,7,0
3,BAJA CALIFORNIA BAJA,hombre,15,2,1,7
3,BAJA CALIFORNIA BAJA,hombre,67,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,38,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,48,0,7,1
3,BAJA CALIFORNIA BAJA,mujer,48,0,7,0
3,BAJA CALIFORNIA BAJA,hombre,28,5,0,0
3,BAJA CALIFORNIA BAJA,mujer,31,0,5,0
3,BAJA CALIFORNIA BAJA,mujer,15,5,1,0
3,BAJA CALIFORNIA BAJA,hombre,41,0,0,5
3,BAJA CALIFORNIA BAJA,mujer,60,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,55,7,7,7
3,BAJA CALIFORNIA BAJA,hombre,45,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,46,7,7,7
3,BAJA CALIFORNIA BAJA,hombre,65,0,2,0
3,BAJA CALIFORNIA BAJA,mujer,34,5,5,0
3,BAJA CALIFORNIA BAJA,mujer,31,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,39,2,7,1
3,BAJA CALIFORNIA BAJA,hombre,32,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,51,0,7,0
3,BAJA CALIFORNIA BAJA,hombre,42,3,0,3
3,BAJA CALIFORNIA BAJA,hombre,17,3,3,5
3,BAJA CALIFORNIA BAJA,hombre,41,1,7,0
3,BAJA CALIFORNIA BAJA,mujer,49,0,7,7
3,BAJA CALIFORNIA BAJA,mujer,66,0,3,6
3,BAJA CALIFORNIA BAJA,mujer,27,0,2,5
3,BAJA CALIFORNIA BAJA,hombre,41,1,7,0
3,BAJA CALIFORNIA BAJA,hombre,61,2,2,7
3,BAJA CALIFORNIA BAJA,hombre,41,0,6,0
3,BAJA CALIFORNIA BAJA,mujer,53,1,7,0
3,BAJA CALIFORNIA BAJA,mujer,59,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,46,0,6,7
3,BAJA CALIFORNIA BAJA,mujer,67,0,7,0
3,BAJA CALIFORNIA BAJA,hombre,68,0,2,7
3,BAJA CALIFORNIA BAJA,mujer,59,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,30,7,7,0
3,BAJA CALIFORNIA BAJA,hombre,50,0,3,7
3,BAJA CALIFORNIA BAJA,mujer,63,0,5,5
3,BAJA CALIFORNIA BAJA,hombre,32,0,2,2
3,BAJA CALIFORNIA BAJA,hombre,18,0,0,5
3,BAJA CALIFORNIA BAJA,hombre,31,7,7,7
3,BAJA CALIFORNIA BAJA,hombre,35,5,5,2
3,BAJA CALIFORNIA BAJA,mujer,39,0,7,7
3,BAJA CALIFORNIA BAJA,mujer,44,7,7,3
3,BAJA CALIFORNIA BAJA,mujer,31,0,7,7
3,BAJA CALIFORNIA BAJA,hombre,25,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,33,6,0,0
3,BAJA CALIFORNIA BAJA,mujer,29,0,3,7
3,BAJA CALIFORNIA BAJA,hombre,50,1,7,3
3,BAJA CALIFORNIA BAJA,hombre,17,0,2,7
3,BAJA CALIFORNIA BAJA,mujer,25,0,0,6
3,BAJA CALIFORNIA BAJA,hombre,44,5,7,0
3,BAJA CALIFORNIA BAJA,hombre,17,0,3,5
3,BAJA CALIFORNIA BAJA,hombre,34,0,0,7
3,BAJA CALIFORNIA BAJA,mujer,32,5,0,0
3,BAJA CALIFORNIA BAJA,hombre,48,0,7,0
3,BAJA CALIFORNIA BAJA,mujer,22,0,7,6
3,BAJA CALIFORNIA BAJA,hombre,25,0,0,7
3,BAJA CALIFORNIA BAJA,hombre,34,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,34,1,5,0
3,BAJA CALIFORNIA BAJA,hombre,56,7,0,7
3,BAJA CALIFORNIA BAJA,mujer,48,0,7,0
3,BAJA CALIFORNIA BAJA,mujer,33,0,0,5
3,BAJA CALIFORNIA BAJA,hombre,18,2,1,3
3,BAJA CALIFORNIA BAJA,hombre,69,7,0,0
3,BAJA CALIFORNIA BAJA,mujer,17,0,5,0
3,BAJA CALIFORNIA BAJA,mujer,50,0,7,7
3,BAJA CALIFORNIA BAJA,mujer,30,0,5,6
3,BAJA CALIFORNIA BAJA,hombre,23,1,0,0
3,BAJA CALIFORNIA BAJA,hombre,20,2,7,7
3,BAJA CALIFORNIA BAJA,hombre,45,7,1,7
3,BAJA CALIFORNIA BAJA,mujer,60,7,0,3
3,BAJA CALIFORNIA BAJA,hombre,22,1,2,1
3,BAJA CALIFORNIA BAJA,hombre,19,0,2,7
3,BAJA CALIFORNIA BAJA,mujer,28,0,0,7
3,BAJA CALIFORNIA BAJA,mujer,21,0,7,7
3,BAJA CALIFORNIA BAJA,mujer,46,0,4,6
3,BAJA CALIFORNIA BAJA,mujer,21,0,0,1
3,BAJA CALIFORNIA BAJA,hombre,41,4,2,7
3,BAJA CALIFORNIA BAJA,mujer,34,5,0,7
3,BAJA CALIFORNIA BAJA,hombre,15,0,2,5
3,BAJA CALIFORNIA BAJA,hombre,43,7,6,7
3,BAJA CALIFORNIA BAJA,mujer,32,2,5,0
3,BAJA CALIFORNIA BAJA,hombre,28,0,0,6
3,BAJA CALIFORNIA BAJA,mujer,31,5,5,0
3,BAJA CALIFORNIA BAJA,mujer,16,5,5,5
3,BAJA CALIFORNIA BAJA,hombre,30,6,6,7
3,BAJA CALIFORNIA BAJA,mujer,53,0,1,6
3,BAJA CALIFORNIA BAJA,mujer,18,4,5,7
3,BAJA CALIFORNIA BAJA,mujer,30,0,7,0
3,BAJA CALIFORNIA BAJA,hombre,56,7,7,7
3,BAJA CALIFORNIA BAJA,mujer,36,5,7,7
4,CAMPECHE,hombre,55,4,4,7
4,CAMPECHE,mujer,50,0,7,7
4,CAMPECHE,mujer,18,1,1,7
4,CAMPECHE,hombre,55,1,2,6
4,CAMPECHE,hombre,64,5,5,7
4,CAMPECHE,mujer,43,0,1,7
4,CAMPECHE,mujer,61,0,0,7
4,CAMPECHE,hombre,30,5,3,7
4,CAMPECHE,hombre,33,0,1,7
4,CAMPECHE,mujer,38,0,2,7
4,CAMPECHE,hombre,28,0,0,7
4,CAMPECHE,hombre,39,7,7,7
4,CAMPECHE,mujer,65,0,0,0
4,CAMPECHE,hombre,38,5,3,0
4,CAMPECHE,hombre,48,1,3,6
4,CAMPECHE,mujer,38,0,0,3
4,CAMPECHE,mujer,19,0,7,2
4,CAMPECHE,hombre,38,3,4,7
4,CAMPECHE,mujer,68,0,7,7
4,CAMPECHE,hombre,43,0,4,7
4,CAMPECHE,hombre,59,1,1,1
4,CAMPECHE,mujer,27,0,0,6
4,CAMPECHE,hombre,61,0,6,2
4,CAMPECHE,hombre,15,2,3,5
4,CAMPECHE,mujer,52,0,5,4
4,CAMPECHE,mujer,39,4,7,4
4,CAMPECHE,mujer,45,0,7,7
4,CAMPECHE,mujer,38,5,2,7
4,CAMPECHE,hombre,50,7,1,7
4,CAMPECHE,hombre,56,7,0,6
4,CAMPECHE,mujer,26,4,1,6
4,CAMPECHE,mujer,43,3,7,7
4,CAMPECHE,mujer,47,0,0,7
4,CAMPECHE,hombre,16,2,6,7
4,CAMPECHE,hombre,25,0,0,0
4,CAMPECHE,mujer,44,0,1,3
4,CAMPECHE,hombre,43,7,3,2
4,CAMPECHE,hombre,59,7,4,2
4,CAMPECHE,hombre,57,3,2,1
4,CAMPECHE,mujer,45,0,7,7
4,CAMPECHE,mujer,54,0,7,7
4,CAMPECHE,hombre,17,7,4,1
4,CAMPECHE,mujer,58,7,3,7
4,CAMPECHE,mujer,40,0,7,1
4,CAMPECHE,hombre,27,7,7,6
4,CAMPECHE,hombre,24,0,2,4
4,CAMPECHE,hombre,67,1,2,7
4,CAMPECHE,mujer,33,0,1,5
4,CAMPECHE,hombre,36,0,2,4
4,CAMPECHE,hombre,64,0,0,7
4,CAMPECHE,hombre,28,7,7,6
4,CAMPECHE,mujer,32,1,3,7
4,CAMPECHE,hombre,44,0,0,5
4,CAMPECHE,hombre,16,5,5,7
4,CAMPECHE,mujer,37,0,4,7
4,CAMPECHE,hombre,33,0,3,7
4,CAMPECHE,hombre,56,1,7,4
4,CAMPECHE,mujer,44,7,0,7
4,CAMPECHE,hombre,16,0,7,7
4,CAMPECHE,mujer,67,3,7,7
4,CAMPECHE,mujer,55,0,7,7
4,CAMPECHE,mujer,56,7,7,7
4,CAMPECHE,hombre,19,4,0,2
4,CAMPECHE,hombre,39,0,3,5
4,CAMPECHE,mujer,18,3,7,7
4,CAMPECHE,hombre,29,0,1,3
4,CAMPECHE,mujer,23,3,5,7
4,CAMPECHE,hombre,22,1,2,4
4,CAMPECHE,hombre,56,0,0,5
4,CAMPECHE,hombre,15,0,0,5
4,CAMPECHE,hombre,36,3,7,7
4,CAMPECHE,mujer,24,0,7,7
4,CAMPECHE,hombre,38,3,0,7
4,CAMPECHE,hombre,55,0,7,0
4,CAMPECHE,hombre,17,3,7,0
4,CAMPECHE,mujer,37,0,3,7
4,CAMPECHE,hombre,39,3,7,2
4,CAMPECHE,hombre,15,4,2,7
4,CAMPECHE,hombre,32,0,0,7
4,CAMPECHE,mujer,21,0,4,7
4,CAMPECHE,hombre,31,7,7,7
4,CAMPECHE,mujer,54,0,7,7
4,CAMPECHE,mujer,61,0,2,0
4,CAMPECHE,hombre,65,0,0,0
4,CAMPECHE,hombre,49,0,7,5
4,CAMPECHE,hombre,23,4,0,5
4,CAMPECHE,mujer,16,3,0,0
4,CAMPECHE,mujer,59,0,3,7
4,CAMPECHE,mujer,32,0,0,5
4,CAMPECHE,hombre,60,7,2,6
4,CAMPECHE,mujer,40,0,5,7
4,CAMPECHE,hombre,16,1,1,7
4,CAMPECHE,hombre,54,6,7,7
4,CAMPECHE,hombre,31,0,1,5
4,CAMPECHE,hombre,22,7,5,7
4,CAMPECHE,hombre,45,1,0,7
4,CAMPECHE,mujer,62,0,7,7
4,CAMPECHE,hombre,25,5,6,7
4,CAMPECHE,mujer,31,0,0,0
4,CAMPECHE,hombre,27,0,7,7
4,CAMPECHE,hombre,31,1,1,5
4,CAMPECHE,mujer,47,3,7,7
4,CAMPECHE,hombre,19,3,3,5
4,CAMPECHE,mujer,52,5,7,7
4,CAMPECHE,mujer,33,3,2,7
4,CAMPECHE,mujer,45,5,5,7
4,CAMPECHE,hombre,17,5,1,7
4,CAMPECHE,mujer,43,0,0,0
4,CAMPECHE,mujer,61,0,0,5
4,CAMPECHE,hombre,58,4,1,1
4,CAMPECHE,mujer,16,0,2,1
4,CAMPECHE,hombre,37,6,6,6
4,CAMPECHE,hombre,46,0,0,0
4,CAMPECHE,mujer,17,0,0,5
4,CAMPECHE,mujer,40,0,0,2
4,CAMPECHE,hombre,54,3,5,7
4,CAMPECHE,mujer,69,0,7,7
4,CAMPECHE,mujer,38,0,7,7
4,CAMPECHE,hombre,17,0,0,3
4,CAMPECHE,hombre,35,1,0,6
4,CAMPECHE,mujer,48,0,7,0
4,CAMPECHE,mujer,15,0,2,5
4,CAMPECHE,hombre,56,0,5,5
4,CAMPECHE,hombre,36,2,3,4
4,CAMPECHE,hombre,62,0,0,0
4,CAMPECHE,hombre,23,2,1,5
4,CAMPECHE,mujer,42,0,7,5
4,CAMPECHE,hombre,44,6,3,2
4,CAMPECHE,mujer,30,0,7,7
4,CAMPECHE,hombre,55,2,2,2
4,CAMPECHE,mujer,52,0,3,0
4,CAMPECHE,mujer,19,7,7,0
4,CAMPECHE,hombre,63,0,0,0
4,CAMPECHE,mujer,44,0,7,1
4,CAMPECHE,mujer,35,0,0,0
4,CAMPECHE,mujer,49,0,7,7
4,CAMPECHE,mujer,29,0,5,3
4,CAMPECHE,mujer,53,0,7,7
4,CAMPECHE,hombre,39,5,7,7
4,CAMPECHE,hombre,42,0,2,2
4,CAMPECHE,mujer,26,4,5,5
4,CAMPECHE,mujer,31,0,1,3
4,CAMPECHE,mujer,27,0,1,6
4,CAMPECHE,mujer,23,0,7,6
4,CAMPECHE,hombre,35,0,0,2
4,CAMPECHE,mujer,16,3,6,7
4,CAMPECHE,mujer,28,0,0,0
4,CAMPECHE,mujer,29,0,0,7
4,CAMPECHE,hombre,44,7,7,7
4,CAMPECHE,hombre,17,0,1,no sabe
4,CAMPECHE,hombre,40,0,2,4
4,CAMPECHE,mujer,49,0,7,0
4,CAMPECHE,mujer,19,0,0,7
4,CAMPECHE,mujer,22,0,0,5
4,CAMPECHE,mujer,52,0,7,7
4,CAMPECHE,hombre,23,0,7,7
4,CAMPECHE,mujer,32,0,0,0
4,CAMPECHE,mujer,28,1,3,7
4,CAMPECHE,mujer,41,0,7,7
4,CAMPECHE,mujer,18,0,7,1
4,CAMPECHE,hombre,44,7,7,7
4,CAMPECHE,hombre,62,7,7,6
4,CAMPECHE,hombre,25,5,4,6
4,CAMPECHE,mujer,45,5,4,7
4,CAMPECHE,hombre,65,0,3,7
4,CAMPECHE,mujer,59,7,7,7
4,CAMPECHE,hombre,61,2,2,2
4,CAMPECHE,hombre,38,7,7,7
4,CAMPECHE,mujer,32,0,7,7
4,CAMPECHE,mujer,23,7,1,7
4,CAMPECHE,mujer,18,0,0,3
4,CAMPECHE,mujer,51,0,0,4
4,CAMPECHE,hombre,16,7,2,7
4,CAMPECHE,mujer,37,3,4,7
4,CAMPECHE,mujer,55,0,0,1
4,CAMPECHE,hombre,40,6,0,7
4,CAMPECHE,hombre,33,0,0,7
4,CAMPECHE,hombre,40,7,0,7
4,CAMPECHE,mujer,41,0,7,3
4,CAMPECHE,mujer,32,0,2,7
4,CAMPECHE,hombre,24,0,1,7
4,CAMPECHE,mujer,31,0,7,4
4,CAMPECHE,mujer,22,0,7,5
4,CAMPECHE,mujer,41,2,7,2
4,CAMPECHE,hombre,36,0,3,1
4,CAMPECHE,hombre,51,0,2,7
4,CAMPECHE,hombre,15,0,0,7
4,CAMPECHE,mujer,58,0,0,0
4,CAMPECHE,mujer,49,0,1,5
4,CAMPECHE,mujer,53,7,0,0
4,CAMPECHE,hombre,40,0,0,7
4,CAMPECHE,mujer,34,0,7,7
4,CAMPECHE,mujer,52,0,0,4
4,CAMPECHE,mujer,15,3,4,7
4,CAMPECHE,hombre,15,0,7,0
4,CAMPECHE,hombre,44,3,2,7
2,BAJA CALIFORNIA,hombre,48,6,7,6
2,BAJA CALIFORNIA,hombre,32,1,0,7
2,BAJA CALIFORNIA,mujer,69,0,0,0
2,BAJA CALIFORNIA,mujer,38,1,7,7
2,BAJA CALIFORNIA,hombre,34,3,3,3
2,BAJA CALIFORNIA,hombre,47,5,1,5
2,BAJA CALIFORNIA,hombre,26,0,1,6
2,BAJA CALIFORNIA,mujer,22,4,5,4
2,BAJA CALIFORNIA,hombre,37,7,4,6
2,BAJA CALIFORNIA,mujer,47,7,7,7
2,BAJA CALIFORNIA,mujer,30,0,7,4
2,BAJA CALIFORNIA,hombre,46,1,0,7
2,BAJA CALIFORNIA,mujer,21,7,7,7
2,BAJA CALIFORNIA,mujer,46,0,0,3
2,BAJA CALIFORNIA,mujer,22,1,4,7
2,BAJA CALIFORNIA,mujer,55,0,0,0
2,BAJA CALIFORNIA,hombre,24,2,2,4
2,BAJA CALIFORNIA,hombre,44,7,0,7
2,BAJA CALIFORNIA,hombre,31,7,7,5
2,BAJA CALIFORNIA,mujer,43,0,7,7
2,BAJA CALIFORNIA,mujer,17,0,2,7
2,BAJA CALIFORNIA,mujer,40,0,3,7
2,BAJA CALIFORNIA,mujer,44,0,7,7
2,BAJA CALIFORNIA,hombre,17,2,1,0
2,BAJA CALIFORNIA,mujer,55,0,7,7
2,BAJA CALIFORNIA,hombre,33,7,7,7
2,BAJA CALIFORNIA,mujer,38,0,7,7
2,BAJA CALIFORNIA,mujer,37,3,7,2
2,BAJA CALIFORNIA,hombre,17,7,2,2
2,BAJA CALIFORNIA,mujer,33,0,1,7
2,BAJA CALIFORNIA,mujer,15,3,3,3
2,BAJA CALIFORNIA,hombre,33,0,0,7
2,BAJA CALIFORNIA,hombre,34,0,5,5
2,BAJA CALIFORNIA,mujer,38,0,5,0
2,BAJA CALIFORNIA,hombre,44,3,1,0
2,BAJA CALIFORNIA,mujer,39,0,6,5
2,BAJA CALIFORNIA,hombre,24,0,0,5
2,BAJA CALIFORNIA,hombre,39,0,0,5
2,BAJA CALIFORNIA,mujer,18,0,1,0
2,BAJA CALIFORNIA,mujer,48,0,6,2
2,BAJA CALIFORNIA,mujer,26,0,0,0
2,BAJA CALIFORNIA,hombre,32,0,0,6
2,BAJA CALIFORNIA,mujer,37,2,1,7
2,BAJA CALIFORNIA,mujer,43,1,1,7
2,BAJA CALIFORNIA,mujer,32,0,6,2
2,BAJA CALIFORNIA,mujer,15,2,5,3
2,BAJA CALIFORNIA,hombre,38,3,4,5
2,BAJA CALIFORNIA,mujer,28,5,7,3
2,BAJA CALIFORNIA,mujer,48,0,6,3
2,BAJA CALIFORNIA,hombre,58,0,2,5
2,BAJA CALIFORNIA,mujer,56,0,7,6
2,BAJA CALIFORNIA,hombre,37,7,7,7
2,BAJA CALIFORNIA,mujer,15,5,2,7
2,BAJA CALIFORNIA,mujer,48,0,0,7
2,BAJA CALIFORNIA,hombre,29,5,5,7
2,BAJA CALIFORNIA,hombre,57,0,5,5
2,BAJA CALIFORNIA,mujer,38,0,0,0
2,BAJA CALIFORNIA,mujer,34,7,2,7
2,BAJA CALIFORNIA,mujer,34,0,1,2
2,BAJA CALIFORNIA,mujer,49,0,5,6
2,BAJA CALIFORNIA,mujer,40,0,0,5
2,BAJA CALIFORNIA,hombre,59,1,4,3
2,BAJA CALIFORNIA,hombre,25,7,7,7
2,BAJA CALIFORNIA,hombre,52,0,0,0
2,BAJA CALIFORNIA,mujer,48,0,5,5
2,BAJA CALIFORNIA,hombre,67,0,0,0
2,BAJA CALIFORNIA,hombre,25,7,0,7
2,BAJA CALIFORNIA,hombre,66,7,7,6
2,BAJA CALIFORNIA,hombre,39,6,7,7
2,BAJA CALIFORNIA,hombre,19,4,2,7
2,BAJA CALIFORNIA,mujer,20,4,7,7
2,BAJA CALIFORNIA,mujer,61,7,7,0
2,BAJA CALIFORNIA,hombre,63,0,3,7
2,BAJA CALIFORNIA,hombre,38,0,7,7
2,BAJA CALIFORNIA,hombre,15,2,1,7
2,BAJA CALIFORNIA,mujer,63,0,2,0
2,BAJA CALIFORNIA,mujer,38,0,7,3
2,BAJA CALIFORNIA,mujer,20,2,7,7
2,BAJA CALIFORNIA,mujer,30,0,0,0
2,BAJA CALIFORNIA,hombre,34,0,0,7
2,BAJA CALIFORNIA,hombre,38,5,5,7
2,BAJA CALIFORNIA,hombre,38,1,1,1
2,BAJA CALIFORNIA,hombre,47,7,7,0
2,BAJA CALIFORNIA,hombre,18,2,0,1
2,BAJA CALIFORNIA,hombre,30,0,0,0
2,BAJA CALIFORNIA,mujer,23,0,0,0
2,BAJA CALIFORNIA,mujer,40,7,0,0
2,BAJA CALIFORNIA,mujer,35,0,7,7
2,BAJA CALIFORNIA,mujer,37,0,7,2
2,BAJA CALIFORNIA,hombre,17,1,7,7
2,BAJA CALIFORNIA,mujer,50,7,0,7
2,BAJA CALIFORNIA,mujer,60,0,7,3
2,BAJA CALIFORNIA,mujer,15,0,5,3
2,BAJA CALIFORNIA,hombre,45,0,0,0
2,BAJA CALIFORNIA,hombre,16,5,5,no sabe
2,BAJA CALIFORNIA,hombre,22,3,5,5
2,BAJA CALIFORNIA,mujer,19,0,5,5
2,BAJA CALIFORNIA,mujer,63,0,7,7
2,BAJA CALIFORNIA,mujer,27,0,7,7
2,BAJA CALIFORNIA,hombre,27,4,7,7
2,BAJA CALIFORNIA,hombre,51,0,0,6
2,BAJA CALIFORNIA,mujer,45,1,3,7
2,BAJA CALIFORNIA,mujer,20,0,3,7
2,BAJA CALIFORNIA,mujer,32,0,5,7
2,BAJA CALIFORNIA,mujer,16,0,3,2
2,BAJA CALIFORNIA,hombre,25,2,5,7
2,BAJA CALIFORNIA,mujer,61,0,7,7
2,BAJA CALIFORNIA,hombre,19,0,6,7
2,BAJA CALIFORNIA,mujer,24,0,0,5
2,BAJA CALIFORNIA,mujer,29,0,1,6
2,BAJA CALIFORNIA,mujer,62,0,7,0
2,BAJA CALIFORNIA,mujer,51,0,7,7
2,BAJA CALIFORNIA,mujer,29,0,7,7
2,BAJA CALIFORNIA,hombre,26,0,7,7
2,BAJA CALIFORNIA,hombre,42,0,0,7
2,BAJA CALIFORNIA,hombre,17,4,2,5
2,BAJA CALIFORNIA,hombre,38,0,0,7
2,BAJA CALIFORNIA,hombre,15,7,7,7
2,BAJA CALIFORNIA,mujer,41,0,7,7
2,BAJA CALIFORNIA,hombre,18,6,6,6
2,BAJA CALIFORNIA,hombre,26,1,3,0
2,BAJA CALIFORNIA,hombre,61,6,7,5
2,BAJA CALIFORNIA,hombre,47,7,5,7
2,BAJA CALIFORNIA,hombre,38,0,6,6
2,BAJA CALIFORNIA,hombre,35,7,7,7
2,BAJA CALIFORNIA,mujer,28,0,7,0
2,BAJA CALIFORNIA,mujer,68,0,4,2
2,BAJA CALIFORNIA,hombre,64,0,3,0
2,BAJA CALIFORNIA,hombre,22,0,3,6
2,BAJA CALIFORNIA,mujer,18,0,7,1
2,BAJA CALIFORNIA,mujer,23,0,7,5
2,BAJA CALIFORNIA,hombre,17,0,3,1
2,BAJA CALIFORNIA,mujer,45,6,7,5
2,BAJA CALIFORNIA,hombre,54,0,6,5
2,BAJA CALIFORNIA,hombre,31,7,7,7
2,BAJA CALIFORNIA,mujer,40,7,7,7
2,BAJA CALIFORNIA,hombre,35,6,6,6
2,BAJA CALIFORNIA,hombre,55,0,7,0
2,BAJA CALIFORNIA,hombre,18,7,7,7
2,BAJA CALIFORNIA,hombre,28,6,7,7
2,BAJA CALIFORNIA,hombre,41,2,7,1
2,BAJA CALIFORNIA,hombre,17,0,7,7
2,BAJA CALIFORNIA,mujer,24,0,7,7
2,BAJA CALIFORNIA,hombre,50,6,3,5
2,BAJA CALIFORNIA,hombre,36,7,7,7
2,BAJA CALIFORNIA,hombre,50,0,0,4
2,BAJA CALIFORNIA,mujer,22,0,0,2
2,BAJA CALIFORNIA,hombre,30,6,0,0
2,BAJA CALIFORNIA,hombre,47,0,0,6
2,BAJA CALIFORNIA,hombre,36,2,0,0
2,BAJA CALIFORNIA,mujer,44,7,7,2
2,BAJA CALIFORNIA,hombre,15,3,7,5
2,BAJA CALIFORNIA,mujer,44,5,5,5
2,BAJA CALIFORNIA,hombre,33,7,0,0
2,BAJA CALIFORNIA,mujer,21,0,5,5
2,BAJA CALIFORNIA,mujer,27,0,2,3
2,BAJA CALIFORNIA,hombre,25,3,7,6
2,BAJA CALIFORNIA,mujer,49,0,7,2
2,BAJA CALIFORNIA,mujer,19,0,7,7
2,BAJA CALIFORNIA,hombre,28,0,7,3
2,BAJA CALIFORNIA,hombre,40,7,6,6
2,BAJA CALIFORNIA,hombre,18,7,7,7
2,BAJA CALIFORNIA,mujer,44,0,4,0
2,BAJA CALIFORNIA,mujer,32,0,7,3
2,BAJA CALIFORNIA,hombre,37,6,2,3
2,BAJA CALIFORNIA,mujer,30,3,6,6
2,BAJA CALIFORNIA,mujer,45,3,5,5
2,BAJA CALIFORNIA,mujer,25,6,0,7
2,BAJA CALIFORNIA,hombre,32,2,2,7
2,BAJA CALIFORNIA,mujer,56,0,7,7
2,BAJA CALIFORNIA,mujer,45,0,7,4
2,BAJA CALIFORNIA,mujer,31,0,7,7
2,BAJA CALIFORNIA,mujer,50,6,5,7
2,BAJA CALIFORNIA,mujer,51,0,7,7
2,BAJA CALIFORNIA,mujer,67,1,3,5
2,BAJA CALIFORNIA,hombre,22,1,4,3
2,BAJA CALIFORNIA,hombre,45,2,1,0
2,BAJA CALIFORNIA,mujer,48,0,6,7
2,BAJA CALIFORNIA,mujer,49,7,7,7
2,BAJA CALIFORNIA,hombre,19,7,5,7
2,BAJA CALIFORNIA,mujer,26,7,7,4
2,BAJA CALIFORNIA,mujer,65,0,7,7
2,BAJA CALIFORNIA,mujer,25,7,7,7
2,BAJA CALIFORNIA,mujer,53,0,5,5
2,BAJA CALIFORNIA,hombre,29,2,6,5
2,BAJA CALIFORNIA,hombre,42,2,2,3
2,BAJA CALIFORNIA,mujer,24,7,4,7
2,BAJA CALIFORNIA,hombre,23,5,4,6
2,BAJA CALIFORNIA,mujer,30,0,7,0
2,BAJA CALIFORNIA,hombre,49,2,2,7
2,BAJA CALIFORNIA,mujer,18,0,7,2
2,BAJA CALIFORNIA,hombre,30,7,7,7
2,BAJA CALIFORNIA,hombre,44,7,7,7
2,BAJA CALIFORNIA,mujer,42,7,7,7
2,BAJA CALIFORNIA,mujer,16,2,3,7
2,BAJA CALIFORNIA,mujer,48,6,7,7
2,BAJA CALIFORNIA,mujer,50,0,0,0
2,BAJA CALIFORNIA,mujer,31,0,5,3
2,BAJA CALIFORNIA,mujer,32,0,5,3
2,BAJA CALIFORNIA,mujer,36,3,0,2
2,BAJA CALIFORNIA,hombre,16,2,5,0
2,BAJA CALIFORNIA,mujer,38,0,0,6
2,BAJA CALIFORNIA,mujer,21,0,0,0
2,BAJA CALIFORNIA,hombre,50,0,5,4
2,BAJA CALIFORNIA,hombre,17,5,5,7
2,BAJA CALIFORNIA,hombre,36,5,6,5
2,BAJA CALIFORNIA,hombre,16,7,0,7
2,BAJA CALIFORNIA,hombre,57,0,4,5
2,BAJA CALIFORNIA,mujer,65,0,7,6
2,BAJA CALIFORNIA,hombre,27,5,0,0
2,BAJA CALIFORNIA,mujer,24,0,5,7
2,BAJA CALIFORNIA,hombre,42,0,0,0
2,BAJA CALIFORNIA,mujer,16,0,7,7
2,BAJA CALIFORNIA,mujer,23,0,5,0
2,BAJA CALIFORNIA,hombre,54,0,4,5
2,BAJA CALIFORNIA,mujer,19,0,0,7
2,BAJA CALIFORNIA,mujer,40,0,6,6
2,BAJA CALIFORNIA,hombre,16,4,3,5
2,BAJA CALIFORNIA,mujer,47,0,3,3
2,BAJA CALIFORNIA,mujer,34,0,7,7
2,BAJA CALIFORNIA,hombre,33,6,5,6
2,BAJA CALIFORNIA,hombre,48,0,0,0
2,BAJA CALIFORNIA,hombre,25,0,4,0
2,BAJA CALIFORNIA,hombre,30,7,0,0
3,BAJA CALIFORNIA BAJA,mujer,38,0,0,4
3,BAJA CALIFORNIA BAJA,mujer,33,3,7,7
