CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,HORAS_ENTRE_SEMANA_FRENTE_PANTALLA,HORAS_FIN_SEMANA_FRENTE_PANTALLA,ULTIMOS_12_MESES_ALGUNA_COMPETENCIA_DEPORTIVA,ARTES_MARCIALES,BADMINTON,BAILAR,BASQUETBOL,BEISBOL,BICICLETAS,BOXEO,CAMINAR,CORRER,FRONTON,FUTBOL,GIMNASIA,NATACION,PATINAR,PING_PONG,TENIS,VOLEIBOL,OTRA,NO_RESPONDE,NO_SABE
7,CHIAPAS,mujer,11,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,1-2 hrs,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,5-6 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,11,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,13,nada,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,1-2 hrs,3-4 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,5-6 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,3-4 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,5-6 hrs,5-6 hrs,2 actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,CHIAPAS,mujer,10,menos de una hora,menos de una hora,2 actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,CHIAPAS,hombre,13,3-4 hrs,3-4 hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,9 o mas hrs,9 o mas hrs,2 actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,CHIAPAS,hombre,10,9 o mas hrs,9 o mas hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,menos de una hora,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,7-8 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,3-4 hrs,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,7-8 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,CHIAPAS,mujer,14,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,1-2 hrs,nada,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,1-2 hrs,1-2 hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,13,3-4 hrs,5-6 hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,1-2 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,nada,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,3-4 hrs,3-4 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,nada,nada,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,menos de una hora,menos de una hora,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,5-6 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,1-2 hrs,1-2 hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,11,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,13,nada,nada,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,10,5-6 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,7-8 hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,9 o mas hrs,9 o mas hrs,3 actividades,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,12,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,nada,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,11,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,CHIAPAS,hombre,13,nada,nada,1 actividad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,11,nada,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,nada,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,13,1-2 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,hombre,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,5-6 hrs,3-4 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,12,3-4 hrs,5-6 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,14,1-2 hrs,nada,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,13,1-2 hrs,1-2 hrs,no responde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,CHIAPAS,mujer,12,nada,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CHIAPAS,mujer,11,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,11,nada,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,12,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,7-8 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,11,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,10,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,10,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,CHIHUAHUA,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,11,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,5-6 hrs,5-6 hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,12,1-2 hrs,3-4 hrs,3 actividades,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8,CHIHUAHUA,mujer,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,13,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,14,9 o mas hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,9 o mas hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,9 o mas hrs,9 o mas hrs,2 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,14,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,3-4 hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,12,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,12,5-6 hrs,5-6 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,12,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,12,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,7-8 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,13,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,11,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,12,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,CHIHUAHUA,mujer,10,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,11,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,13,nada,nada,3 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8,CHIHUAHUA,mujer,12,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,9 o mas hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,13,nada,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,7-8 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,14,menos de una hora,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,14,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,11,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,10,7-8 hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,12,1-2 hrs,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,CHIHUAHUA,mujer,14,7-8 hrs,5-6 hrs,2 actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8,CHIHUAHUA,mujer,14,9 o mas hrs,9 o mas hrs,2 actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8,CHIHUAHUA,hombre,11,9 o mas hrs,9 o mas hrs,3 actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8,CHIHUAHUA,mujer,11,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,12,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,13,5-6 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,10,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,13,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,11,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,CIUDAD DE MÉXICO,hombre,12,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,12,7-8 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,11,7-8 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,14,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,11,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,11,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,12,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,13,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,12,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,10,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,13,7-8 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,13,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,CIUDAD DE MÉXICO,hombre,13,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,13,9 o mas hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,13,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,13,5-6 hrs,3-4 hrs,3 actividades,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,10,9 o mas hrs,9 o mas hrs,4 o mas actividades,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,11,5-6 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,mujer,13,9 o mas hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
